0,0,1.34887,-0,-0.656271,0,31.3,
0,1,4.43694,1.32594,0.883957,0,12,
0,2,4.42469,-1.62059,-0.147326,0,12,
0,3,5.00707,2.43758,0.174113,0,18.3,
0,4,5.73045,1.68755,0.562518,0,14.7,
0,5,5.49667,7.66096,0,0,17.9,
0,6,6.97422,-7.23907,0.629485,0,14,
0,7,8.76739,-6.48905,0.683058,0,13.5,
1,0,1.20673,-0.0401799,0.441979,0,28.5,
1,1,0.530009,0.12054,-1.16522,0,28.5,
1,2,1.02518,-0.281259,-0.723238,0,28.5,
1,3,4.44671,1.17861,1.03128,0,13.2,
1,4,4.71151,2.34383,1.0045,0,14.2,
1,5,5.73045,1.68755,0.562518,0,14.7,
1,6,5.63143,-2.06257,0.187506,0,14.7,
1,7,5.49667,7.66096,0,0,18.3,
1,8,6.97422,-7.23907,0.629485,0,14.2,
1,9,8.76739,-6.48905,0.683058,0,13.3,
2,0,1.17419,-0.0401799,-0.522338,0,32.8,
2,1,1.06306,-0,0.723238,0,32.8,
2,2,4.43694,1.32594,0.883957,0,12.7,
2,3,4.73228,2.51124,0,0,14.3,
2,4,5.67187,1.87506,0.562518,0,14.9,
2,5,5.63143,-2.06257,0.187506,0,14.9,
2,6,5.49667,7.66096,0,0,18.4,
2,7,6.97422,-7.23907,0.629485,0,13.9,
2,8,8.76739,-6.48905,0.683058,0,13.5,
2,9,5.44285,3.41529,0.200899,-0.153994,21.9,
3,0,1.23908,-0.12054,0.321439,0,26,
3,1,5.73045,1.68755,0.562518,0,12.9,
3,2,5.69969,-1.87506,0,0,12.9,
3,3,5.49667,7.66096,0,0,18.6,
3,4,6.9955,-7.23907,0.314742,0,13.9,
3,5,8.76739,-6.48905,0.683058,0,13.2,
3,6,5.25066,3.30145,0.388405,-0.230991,17.2,
4,0,1.00394,-0.167416,0.334832,0,23.7,
4,1,5.09112,2.26347,0,0,15.7,
4,2,5.63143,-2.06257,0.187506,0,13.9,
4,3,5.77933,1.31254,0.93753,0,13.9,
4,4,2.88052,5.25017,0.375012,0,13.9,
4,5,5.49667,7.66096,0,0,17.9,
4,6,6.97422,-7.23907,0.629485,0,13.7,
4,7,8.76739,-6.48905,0.683058,0,12.7,
4,8,5.26501,3.30145,0,-0.230991,18.2,
5,0,1.17419,-0.0401799,0.522338,0,27.2,
5,1,4.79114,2.34383,0.502248,0,15.8,
5,2,5.62206,2.06257,0.375012,0,14,
5,3,3.80596,4.50015,1.12504,0,14,
5,4,5.49667,7.66096,0,0,17.9,
5,5,7.28681,-6.92433,0.629485,0,13.5,
5,6,6.74313,-6.92433,2.83268,0,13.5,
5,7,8.76739,-6.48905,0.683058,0,13.4,
5,8,1.17419,0.0401799,-0.522338,-0.230991,31,
6,0,0.969858,-0.133933,0.435282,0,25.5,
6,1,4.61909,0.736631,0.589305,0,11.6,
6,2,4.82201,2.7858,0.174113,0,13.9,
6,3,3.72661,4.68765,0.375012,0,11.4,
6,4,5.74577,1.12504,1.31254,0,11.4,
6,5,5.49667,7.66096,0,0,17.7,
6,6,7.28681,-6.92433,0.629485,0,13.6,
6,7,8.76739,-6.48905,0.683058,0,13.4,
6,8,1.2074,-0,-0.441979,-0.461983,30.7,
6,9,5.21952,3.61619,-1.0045,-0.230991,11.2,
6,10,1.03744,-0,0.267866,-0.153994,32.1,
7,0,1.15338,-0.0803597,0.562518,0,26.6,
7,1,4.70291,0.294652,0.147326,0,12.7,
7,2,4.62747,2.67866,0.334832,0,13.5,
7,3,5.69969,1.50005,1.12504,0,12.4,
7,4,3.17102,5.06266,0.562518,0,12.4,
7,5,5.46991,-2.43758,0.375012,0,12.4,
7,6,5.49667,7.66096,0,0,17.7,
7,7,6.97422,-7.23907,0.629485,0,13.2,
7,8,8.76739,-6.48905,0.683058,0,13,
7,9,1.04551,-0,0.234383,-0.461983,29.3,
8,0,1.06002,-0.0803597,-0.723238,0,24.4,
8,1,4.69599,0.294652,0.294652,0,15.8,
8,2,4.63655,2.67866,-0.167416,0,15.2,
8,3,5.81873,1.12504,0.93753,0,12.6,
8,4,5.49667,7.66096,0,0,17.9,
8,5,6.97422,-7.23907,0.629485,0,13.8,
8,6,8.76739,-6.48905,0.683058,0,13.2,
8,7,1.00394,-0.0669665,0.368316,-0.0769971,25.9,
9,0,1.00895,-0.133933,0.334832,0,29,
9,1,4.69599,0.294652,0.294652,0,15.7,
9,2,5.25904,2.35052,-0.542428,0,14.3,
9,3,5.49667,7.66096,0,0,17.8,
9,4,6.97422,-7.23907,0.629485,0,13.8,
9,5,8.76739,-6.48905,0.683058,0,13,
10,0,0.988181,-0.10045,0.401799,0,29.4,
10,1,4.59318,0.883957,0.589305,0,15.1,
10,2,4.70556,2.51124,0.502248,0,13.6,
10,3,5.43121,2.43758,0.750024,0,11.5,
10,4,5.49667,7.66096,0,0,18,
10,5,6.97422,-7.23907,0.629485,0,14.2,
10,6,8.76739,-6.48905,0.683058,0,13.2,
11,0,4.60969,0.883957,0.441979,0,15.2,
11,1,4.72042,2.51124,0.334832,0,13.5,
11,2,5.49667,7.66096,0,0,17.4,
11,3,7.30718,-6.92433,0.314742,0,13.2,
11,4,8.76739,-6.48905,0.683058,0,13.1,
11,5,0.992144,-0.167416,0.368316,0.0769971,31.6,
11,6,5.08346,3.1876,0,0.230991,15.5,
11,7,4.82201,2.7858,0.174113,-0.0769971,15.8,
12,0,1.2154,-0.12054,0.401799,0,24.9,
12,1,0.928494,-0.281259,-0.843777,0,24.9,
12,2,4.63551,0.736631,0.441979,0,15.3,
12,3,4.51093,2.84607,0.502248,0,12.2,
12,4,5.49667,7.66096,0,0,17.5,
12,5,6.97422,-7.23907,0.629485,0,13.9,
12,6,8.76739,-6.48905,0.683058,0,13.2,
12,7,1.29484,-0.281259,-0.703148,0.0769971,26.7,
13,0,1.05084,-0.160719,0.723238,0,25.2,
13,1,4.69599,0.294652,0.294652,0,16.1,
13,2,5.49667,7.66096,0,0,17.3,
13,3,7.30718,-6.92433,0.314742,0,13.6,
13,4,7.28681,-6.92433,0.629485,0,13.6,
13,5,8.76739,-6.48905,0.683058,0,13.1,
14,0,4.70983,0.147326,0.147326,0,18.3,
14,1,4.62747,2.67866,0.334832,0,12.3,
14,2,5.49667,7.66096,0,0,17.1,
14,3,6.97422,-7.23907,0.629485,0,13.7,
14,4,8.76739,-6.48905,0.683058,0,13.1,
14,5,1.02876,-0.133933,0.267866,-0.0769971,29.9,
15,0,1.04766,-0.10045,0.200899,0,25.9,
15,1,4.70291,0.147326,0.294652,0,17.4,
15,2,5.49667,7.66096,0,0,17.1,
15,3,7.28681,-6.92433,0.629485,0,13.9,
15,4,8.76739,-6.48905,0.683058,0,13.5,
16,0,4.68442,0.294652,0.441979,0,16.8,
16,1,4.62747,2.67866,0.334832,0,15,
16,2,5.49667,7.66096,0,0,17.4,
16,3,6.97422,-7.23907,0.629485,0,13.9,
16,4,8.76739,-6.48905,0.683058,0,12.9,
16,5,1.15618,-0,0.562518,-0.0769971,29.4,
17,0,1.0084,-0.200899,0.301349,0,26.9,
17,1,4.67282,0.441979,0.441979,0,16.4,
17,2,4.91849,2.61169,-0.174113,0,17.1,
17,3,5.49667,7.66096,0,0,17.3,
17,4,7.30718,-6.92433,0.314742,0,13.6,
17,5,8.76739,-6.48905,0.683058,0,13.3,
17,6,1.18218,-0.375012,0.843777,0.153994,29.5,
17,7,1.05618,-0.0669665,0.167416,-0.461983,33.1,
17,8,0.995618,-0.281259,-0.763418,-0.0769971,30.7,
17,9,1.14987,-0.241079,0.522338,-0.0769971,30.7,
18,0,4.66817,0.589305,0.294652,0,15.6,
18,1,4.63655,2.67866,0.167416,0,14.3,
18,2,5.49667,7.66096,0,0,17.4,
18,3,6.9955,-7.23907,0.314742,0,13.4,
18,4,8.76739,-6.48905,0.683058,0,13,
18,5,1.20673,-0.0401799,-0.441979,-0.923965,25.6,
18,6,1.06464,-0.0669665,0.10045,-0.461983,31.1,
18,7,1.23973,-0.241079,-0.241079,-0.0769971,28.4,
19,0,1.19057,-0.200899,0.441979,0,27.1,
19,1,4.6472,0.736631,0.294652,0,15.1,
19,2,5.00707,2.43758,-0.174113,0,16.3,
19,3,5.49667,7.66096,0,0,17.6,
19,4,6.9955,-7.23907,0.314742,0,13.4,
19,5,8.76739,-6.48905,0.683058,0,13.1,
19,6,0.97849,-0.0334832,-0.435282,-1.77093,22,
19,7,1.06095,-0.0669665,0.133933,-0.461983,31.7,
19,8,5.25066,3.30145,-0.388405,-0.230991,13.1,
20,0,0.997778,-0.200899,0.334832,0,25.6,
20,1,4.63551,0.736631,0.441979,0,15.4,
20,2,4.73228,2.51124,0,0,18.4,
20,3,5.19632,3.0001,0,0,11.5,
20,4,5.49667,7.66096,0,0,17.3,
20,5,6.97422,-7.23907,0.629485,0,13.6,
20,6,8.76739,-6.48905,0.683058,0,13,
20,7,5.3784,3.10724,-0.194203,-0.307988,15.2,
21,0,1.0189,-0.234383,0.234383,0,28.2,
21,1,4.66817,0.589305,0.294652,0,16.1,
21,2,4.72932,2.51124,0.167416,0,19.6,
21,3,5.49667,7.66096,0,0,17.3,
21,4,6.97422,-7.23907,0.629485,0,13.5,
21,5,8.76739,-6.48905,0.683058,0,13.3,
21,6,0.770318,-0.0267866,-0.375012,-2.5409,21.6,
21,7,1.00561,-0.0334832,-0.368316,-2.07892,27.7,
21,8,5.26142,3.30145,-0.194203,-0.307988,19.6,
22,0,1.0189,-0.234383,0.234383,0,26.9,
22,1,4.6472,0.736631,0.294652,0,15.5,
22,2,5.01009,2.43758,0,0,18.3,
22,3,5.49667,7.66096,0,0,17,
22,4,6.9955,-7.23907,0.314742,0,13.3,
22,5,8.76739,-6.48905,0.683058,0,13.2,
22,6,1.08262,-0.12054,0.683058,0.153994,29.8,
22,7,0.813801,-0.0267866,-0.267866,-1.92493,28.2,
22,8,0.852975,-0.0267866,-0.0803597,-1.30895,32.8,
22,9,5.08,3.1876,0.187506,-0.230991,17.6,
23,0,4.6472,0.736631,0.294652,0,14.1,
23,1,5.20279,2.53133,0,0,14.6,
23,2,5.49667,7.66096,0,0,16.1,
23,3,6.9955,-7.23907,0.314742,0,13.4,
23,4,8.76739,-6.48905,0.683058,0,13.4,
23,5,1.14495,-0.160719,0.562518,0.0769971,31.9,
23,6,0.586062,-0.0401799,-0.261169,-2.00192,21.3,
23,7,0.813801,-0.0267866,-0.267866,-1.84793,22.9,
24,0,4.65653,0.589305,0.441979,0,15.7,
24,1,4.73228,2.51124,0,0,18.3,
24,2,5.38244,2.62509,0.375012,0,12.2,
24,3,5.49667,7.66096,0,0,15.8,
24,4,6.97422,-7.23907,0.629485,0,13.2,
24,5,8.76739,-6.48905,0.683058,0,13,
24,6,1.07739,-0.160719,0.683058,0.153994,28.4,
24,7,0.586062,-0.0401799,-0.261169,-1.84793,23.2,
24,8,0.609358,-0.0401799,-0.200899,-1.69394,26.3,
24,9,0.62214,-0.0200899,-0.160719,-1.53994,24.3,
24,10,1.25397,-0.281259,-0.0401799,-0.0769971,32.4,
25,0,1.14987,-0.241079,0.522338,0,27.8,
25,1,4.63551,0.736631,0.441979,0,14.2,
25,2,5.10767,2.71214,0.180809,0,13.6,
25,3,5.49667,7.66096,0,0,15.2,
25,4,7.30718,-6.92433,0.314742,0,13.4,
25,5,8.76739,-6.48905,0.683058,0,13.2,
25,6,0.587094,-0.0200899,-0.261169,-1.53994,31.9,
25,7,0.621166,-0.0401799,-0.160719,-1.30895,27,
25,8,0.740396,-0.0535732,-0.428585,-0.230991,28.4,
26,0,1.01062,-0.234383,0.267866,0,28,
26,1,4.6472,0.736631,0.294652,0,15.5,
26,2,4.53571,2.84607,-0.167416,0,13.6,
26,3,5.49667,7.66096,0,0,15.8,
26,4,7.30718,-6.92433,0.314742,0,13.6,
26,5,8.76739,-6.48905,0.683058,0,13.3,
26,6,0.417991,-0.0133933,-0.093753,-0.923965,31.3,
26,7,0.426487,-0.0401799,-0.0133933,-0.692974,32.1,
26,8,0.725714,-0.0267866,-0.455372,-0.307988,27.8,
27,0,1.0084,-0.200899,0.301349,0,28.4,
27,1,4.67514,0.589305,0.147326,0,16.3,
27,2,4.68466,2.51124,0.669665,0,13,
27,3,5.58441,2.06257,0.750024,0,13,
27,4,5.49667,7.66096,0,0,15.8,
27,5,7.28681,-6.92433,0.629485,0,13.8,
27,6,8.76739,-6.48905,0.683058,0,13.4,
27,7,0.417347,-0.0267866,-0.093753,-0.461983,32.9,
27,8,0.426487,-0.0401799,0.0133933,-0.307988,29.8,
28,0,1.01062,-0.234383,0.267866,0,26.3,
28,1,4.69368,0.441979,0,0,17.7,
28,2,4.72042,2.51124,0.334832,0,17.3,
28,3,5.68116,1.68755,0.93753,0,13.2,
28,4,5.49667,7.66096,0,0,15.9,
28,5,6.97422,-7.23907,0.629485,0,13.7,
28,6,8.76739,-6.48905,0.683058,0,13.3,
29,0,1.07305,-0.187506,1.03128,0,26.1,
29,1,4.67514,0.589305,0.147326,0,16.5,
29,2,4.65766,2.51124,0.837081,0,15.9,
29,3,5.68116,1.68755,0.93753,0,11.7,
29,4,5.49667,7.66096,0,0,15.8,
29,5,6.97422,-7.23907,0.629485,0,14.3,
29,6,8.76739,-6.48905,0.683058,0,13.4,
29,7,0.426698,-0,0.0401799,0.230991,23.9,
29,8,0.615618,-0.0401799,-0.180809,0.461983,33.1,
30,0,1.03871,-0.328136,1.03128,0,26.2,
30,1,4.63551,0.736631,0.441979,0,14,
30,2,4.59099,2.67866,0.669665,0,13.6,
30,3,5.55601,2.06257,0.93753,0,12.7,
30,4,5.49667,7.66096,0,0,16,
30,5,6.97422,-7.23907,0.629485,0,14.2,
30,6,8.76739,-6.48905,0.683058,0,13.5,
30,7,1.03202,-0.167416,0.234383,0.0769971,26.8,
30,8,0.425856,-0.0401799,-0.0267866,0.615977,35.9,
30,9,0.595964,-0,-0.241079,0.923965,29.2,
31,0,4.61909,0.736631,0.589305,0,15,
31,1,5.20279,2.53133,0,0,13.1,
31,2,5.49667,7.66096,0,0,15.5,
31,3,6.9955,-7.23907,0.314742,0,13.3,
31,4,8.76739,-6.48905,0.683058,0,13.1,
31,5,1.19057,-0.200899,0.441979,0.0769971,29.1,
31,6,0.424802,-0.0401799,-0.0401799,0.846968,29.1,
31,7,0.595625,-0.0200899,-0.241079,1.23195,30.9,
32,0,4.63551,0.441979,0.736631,0,15.6,
32,1,5.49667,7.66096,0,0,15.6,
32,2,6.9955,-7.23907,0.314742,0,13.5,
32,3,8.76739,-6.48905,0.683058,0,13.3,
32,4,0.97431,-0.241079,-0.803598,0.0769971,30.3,
32,5,0.724229,-0.0535732,-0.455372,0.307988,27.3,
32,6,0.615618,-0.0401799,-0.180809,1.15496,23.6,
32,7,0.587094,-0.0200899,-0.261169,1.38595,24,
33,0,1.23124,-0.241079,0.281259,0,27.2,
33,1,4.66817,0.589305,0.294652,0,15.3,
33,2,4.63655,2.67866,0.167416,0,12,
33,3,5.49667,7.66096,0,0,16.1,
33,4,7.30718,-6.92433,0.314742,0,13.4,
33,5,8.76739,-6.48905,0.683058,0,13,
33,6,1.02603,-0.234383,0.200899,0.0769971,30.2,
33,7,0.835982,-0.0267866,-0.187506,1.15496,27.2,
33,8,0.820824,0.0535732,-0.241079,1.30895,22.9,
33,9,0.400457,-0.0401799,-0.147326,1.38595,22.8,
