0,None,None,None,None,None,None,
1,None,None,None,None,None,None,
2,None,None,None,None,None,None,
3,None,None,None,None,None,None,
4,None,None,None,None,None,None,
5,None,None,None,None,None,None,
6,0,1.42492,-0,-0.468765,-0.461983,28.2,
6,1,1.2332,-0.0401799,0.361619,-0.230991,26.3,
7,0,9.28038,1.17861,1.17861,0,11.8,
7,1,1.05193,-0.0334832,0.200899,-0.53898,27.4,
7,2,1.45166,0.0468765,-0.375012,-0.230991,17.6,
8,0,9.23819,1.17861,1.47326,0,12.3,
8,1,1.06253,-0.0334832,0.133933,-0.615977,26.7,
8,2,1.49858,0.0468765,0.0468765,-0.307988,15.8,
9,0,9.28038,1.17861,1.17861,0,12.1,
9,1,1.19193,-0,-0.482158,-1.61694,23.5,
9,2,1.2332,-0.0401799,-0.361619,-1.38595,23.3,
9,3,1.06884,-0.0334832,0.0669665,-0.53898,27.3,
10,0,9.28038,1.17861,1.17861,0,11.7,
10,1,0.962898,-0.0334832,-0.468765,-2.15592,20,
10,2,0.993273,-0,-0.401799,-2.00192,21.1,
11,0,9.28038,1.17861,1.17861,0,12.1,
11,1,0.979062,-0,-0.435282,-2.15592,22.4,
11,2,1.01725,-0.0334832,-0.334832,-1.77093,22.6,
12,0,0.78325,-0,-0.348226,-2.07892,25.1,
13,0,6.57788,0.830384,0.415192,0,11.8,
13,1,0.794618,-0,-0.321439,-1.77093,27.8,
14,0,0.80449,0.0267866,-0.294652,-1.46294,30.5,
14,1,0.836411,-0,-0.187506,-1.23195,20.9,
15,0,9.23819,1.17861,1.47326,0,12.7,
15,1,0.610681,-0,-0.200899,-1.07796,28.7,
15,2,0.848759,-0.0535732,0.107146,-0.307988,21.7,
16,0,9.28038,1.17861,1.17861,0,14,
16,1,0.622464,-0,-0.160719,-0.769971,31.2,
17,0,9.28038,1.17861,1.17861,0,13.5,
17,1,0.621166,0.0401799,-0.160719,-0.461983,24,
18,0,9.28038,1.17861,1.17861,0,13.1,
18,1,0.62214,0.0200899,-0.160719,-0.230991,21.2,
19,0,9.28038,1.17861,1.17861,0,13.2,
20,0,9.28038,1.17861,1.17861,0,13,
20,1,0.634982,0.0602698,-0.0803597,0.230991,23.5,
21,0,9.28038,1.17861,1.17861,0,13.2,
21,1,0.420984,-0,-0.0803597,0.461983,27.6,
22,0,9.28038,1.17861,1.17861,0,13.8,
22,1,0.851712,-0.0535732,0.0803597,0.230991,19,
22,2,0.626986,-0.0200899,-0.14063,0.692974,23.5,
23,0,9.23819,1.17861,1.47326,0,11.7,
23,1,0.7082,-0.0267866,-0.482158,0.307988,16.5,
23,2,0.828221,-0.0535732,0.214293,0.307988,16.5,
23,3,0.610351,0.0200899,-0.200899,0.923965,28.5,
24,0,1.06622,-0.0334832,0.10045,0.461983,21.9,
24,1,0.80449,0.0267866,-0.294652,1.07796,28.5,
25,0,6.57788,0.830384,0.415192,0,11.3,
25,1,1.06253,-0.0334832,0.133933,0.461983,23.3,
25,2,0.829952,-0,-0.214293,1.07796,23.6,
26,0,6.57788,0.830384,0.415192,0,11.7,
26,1,1.92863,-0,0,0.461983,13.9,
26,2,1.09817,1.56702,-0.241079,0.461983,13.9,
26,3,1.00617,-0,-0.368316,1.23195,23.4,
27,0,6.57788,0.830384,0.415192,0,11.2,
27,1,1.06884,-0.0334832,0.0669665,0.615977,30.7,
27,2,1.06674,-0,-0.10045,0.923965,36.2,
28,0,6.57788,0.830384,0.415192,0,11.4,
28,1,1.07146,-0,0,0.769971,27,
28,2,1.02821,-0,-0.301349,1.07796,22.9,
28,3,0.991013,0.0669665,-0.401799,1.30895,21.4,
29,0,1.07094,-0,-0.0334832,0.769971,29,
29,1,1.04551,-0,-0.234383,1.00096,19.9,
29,2,0.97849,-0.0334832,-0.435282,1.23195,24.1,
30,0,1.04498,-0.0334832,0.234383,0.307988,19.6,
30,1,1.06622,-0.0334832,0.10045,0.461983,22.6,
31,0,9.23819,1.17861,1.47326,0,11.5,
31,1,1.06095,-0.0669665,0.133933,0.307988,24.7,
32,0,9.28038,1.17861,1.17861,0,11.5,
32,1,1.05618,-0.0669665,0.167416,0.230991,26.5,
32,2,1.28009,-0,-0.12054,0.461983,21.4,
32,3,1.22136,-0,-0.401799,0.692974,25.9,
33,0,9.23819,1.17861,1.47326,0,12.1,
33,1,1.04498,-0.0334832,0.234383,0.230991,23.6,
33,2,1.45242,-0,-0.375012,0.307988,26.8,
33,3,1.25462,-0,-0.281259,0.53898,22,
34,0,9.28038,1.17861,1.17861,0,11.7,
34,1,1.24428,-0.0401799,0.321439,0.230991,22.5,
34,2,1.15548,-0.0401799,-0.562518,0.230991,22.5,
35,0,9.28038,1.17861,1.17861,0,11.5,
35,1,1.28513,-0.0401799,0,0.230991,23.3,
36,0,9.28038,1.17861,1.17861,0,11.6,
36,1,1.36989,-0.0468765,-0.609395,0.230991,24.2,
37,0,9.28038,1.17861,1.17861,0,11.8,
37,1,1.01945,-0.133933,0.301349,0.0769971,12.3,
38,0,9.23819,1.17861,1.47326,0,11.6,
39,None,None,None,None,None,None,
