0,0,0.564428,0.0535732,-0.642878,0,13.6,
0,1,4.31621,-0.14063,1.26567,0,18.4,
0,2,5.76326,0.361619,0.361619,0,17.1,
0,3,5.49667,7.66096,0,0,15.8,
0,4,7.28681,-6.92433,0.629485,0,13.3,
0,5,8.76739,-6.48905,0.683058,0,12.9,
0,6,1.71387,-1.0045,0.803598,-0.692974,19.2,
0,7,1.60594,-1.02459,0.301349,-0.53898,24.5,
0,8,1.64443,-1.0045,0.93753,-0.461983,24.6,
0,9,1.86907,-0.93753,-0.468765,-0.307988,24.8,
0,10,1.67282,-1.07146,-0.803598,-0.153994,21.3,
1,0,0.564428,0.0535732,-0.642878,0,13.7,
1,1,4.3185,-0,1.26567,0,18.5,
1,2,5.77176,0.180809,0.361619,0,16.6,
1,3,5.49667,7.66096,0,0,15.8,
1,4,7.28681,-6.92433,0.629485,0,12.9,
1,5,8.76739,-6.48905,0.683058,0,12.5,
1,6,1.63397,-0.904047,0.482158,-0.769971,23.3,
1,7,1.92654,-1.32594,-0.294652,-0.615977,23.8,
1,8,1.53303,-0.964317,0.662968,-0.461983,25.3,
1,9,1.7705,-1.0045,-0.669665,-0.384986,23.7,
1,10,1.63063,-0.964317,-0.361619,-0.307988,24.2,
2,0,0.564428,0.0535732,-0.642878,0,13,
2,1,4.31621,-0.14063,1.26567,0,17.9,
2,2,5.77459,-0,0.361619,0,16.9,
2,3,5.49667,7.66096,0,0,15.8,
2,4,6.97422,-7.23907,0.629485,0,13,
2,5,8.76739,-6.48905,0.683058,0,12.6,
2,6,1.56933,-0.904047,0.662968,-0.461983,31.8,
3,0,0.564428,0.0535732,-0.642878,0,13.2,
3,1,4.3185,-0,1.26567,0,18,
3,2,5.77459,-0,0.361619,0,16.5,
3,3,5.49667,7.66096,0,0,15.7,
3,4,7.28681,-6.92433,0.629485,0,12.7,
3,5,8.76739,-6.48905,0.683058,0,12.7,
3,6,1.97522,-1.17861,-0.515642,-1.38595,20.9,
3,7,1.75819,-0.783508,0.12054,-0.769971,28.5,
3,8,1.45242,-0.803597,0.428585,-0.384986,21.9,
3,9,1.64725,-0.843777,-0.542428,-0.307988,25.5,
4,0,0.564428,0.0535732,-0.642878,0,11.5,
4,1,1.66589,-0.843777,-0.482158,0,15.7,
4,2,4.31621,-0.14063,1.26567,0,16.4,
4,3,5.77459,-0,0.361619,0,16.9,
4,4,5.49667,7.66096,0,0,15.7,
4,5,7.28681,-6.92433,0.629485,0,13.1,
4,6,8.76739,-6.48905,0.683058,0,12.8,
4,7,1.71743,-0.843777,-0.241079,-0.230991,27.4,
5,0,0.564428,0.0535732,-0.642878,0,11.9,
5,1,4.3185,-0,1.26567,0,16.7,
5,2,5.77176,0.180809,0.361619,0,16.8,
5,3,5.49667,7.66096,0,0,15.8,
5,4,7.28681,-6.92433,0.629485,0,13.1,
5,5,8.76739,-6.48905,0.683058,0,12.9,
5,6,1.8101,-0.662968,0.0602698,-0.53898,31.2,
5,7,1.72481,-0.783508,-0.361619,-0.153994,30,
6,0,0.564428,0.0535732,-0.642878,0,12.9,
6,1,1.54343,-0.696451,0.267866,0,12.5,
6,2,4.3185,-0,1.26567,0,17.9,
6,3,5.75758,0.180809,0.542428,0,16.9,
6,4,5.49667,7.66096,0,0,15.8,
6,5,7.28681,-6.92433,0.629485,0,13.1,
6,6,8.76739,-6.48905,0.683058,0,12.8,
6,7,1.83204,-0.602698,0,-0.461983,32.8,
6,8,1.46422,-0.750024,0.482158,-0.307988,27,
6,9,1.65605,-0.783508,-0.602698,-0.153994,28.4,
7,0,0.564428,0.0535732,-0.642878,0,11.6,
7,1,4.3185,-0,1.26567,0,16.5,
7,2,5.77176,0.180809,0.361619,0,16.8,
7,3,5.49667,7.66096,0,0,15.8,
7,4,7.28681,-6.92433,0.629485,0,13,
7,5,8.76739,-6.48905,0.683058,0,12.9,
7,6,1.83204,-0.482158,-0.361619,-0.923965,25.2,
7,7,1.8231,-0.602698,0.180809,-0.307988,32.4,
8,0,4.31621,-0.14063,1.26567,0,15.2,
8,1,5.77459,-0,0.361619,0,17,
8,2,5.49667,7.66096,0,0,15.8,
8,3,7.28681,-6.92433,0.629485,0,13,
8,4,8.76739,-6.48905,0.683058,0,12.8,
8,5,1.84292,-0.482158,-0.301349,-0.615977,26.5,
8,6,1.80709,-0.662968,-0.12054,-0.153994,30.7,
9,0,0.564428,0.0535732,-0.642878,0,12.3,
9,1,4.3185,-0,1.26567,0,17.1,
9,2,5.77176,0.180809,0.361619,0,17.3,
9,3,5.49667,7.66096,0,0,15.8,
9,4,6.97422,-7.23907,0.629485,0,13.1,
9,5,8.76739,-6.48905,0.683058,0,13.1,
9,6,1.85959,-0.361619,-0.361619,-0.692974,21.1,
9,7,1.84292,-0.301349,-0.482158,-0.53898,20.5,
9,8,1.7499,-0.602698,-0.542428,-0.230991,33.2,
10,0,0.564428,0.0535732,-0.642878,0,13.1,
10,1,4.31621,-0.14063,1.26567,0,18.7,
10,2,5.77176,0.180809,0.361619,0,16.9,
10,3,5.49667,7.66096,0,0,15.7,
10,4,7.28681,-6.92433,0.629485,0,13.2,
10,5,8.76739,-6.48905,0.683058,0,13.1,
10,6,1.62053,-0.535732,0.160719,-0.53898,15.4,
10,7,0.742694,2.00899,-0.0669665,-0.461983,17.8,
10,8,2.02567,-0.669665,-0.200899,-0.461983,17.8,
10,9,1.45399,-0.542428,1.14513,-0.307988,29.3,
10,10,1.63286,-0.662968,-0.783508,-0.307988,29.3,
11,0,0.564428,0.0535732,-0.642878,0,12.9,
11,1,4.35498,-0.14063,1.12504,0,17.9,
11,2,5.77176,0.180809,0.361619,0,17.4,
11,3,5.49667,7.66096,0,0,15.8,
11,4,7.28681,-6.92433,0.629485,0,13,
11,5,8.76739,-6.48905,0.683058,0,12.7,
11,6,1.53303,-0.662968,-0.964317,-0.230991,32.8,
12,0,0.564428,0.0535732,-0.642878,0,11.4,
12,1,1.64601,-0.428585,0.214293,0,19.3,
12,2,4.35498,-0.14063,1.12504,0,16.7,
12,3,5.77459,-0,0.361619,0,17,
12,4,5.49667,7.66096,0,0,15.9,
12,5,7.28681,-6.92433,0.629485,0,12.9,
12,6,8.76739,-6.48905,0.683058,0,12.7,
12,7,1.80709,-0.602698,-0.301349,-0.307988,31.2,
13,0,4.16938,-0.14063,1.68755,0,14.1,
13,1,5.77176,0.180809,0.361619,0,17.7,
13,2,5.49667,7.66096,0,0,16,
13,3,7.28681,-6.92433,0.629485,0,13.1,
13,4,8.76739,-6.48905,0.683058,0,12.9,
13,5,1.82609,-0.542428,-0.301349,-0.692974,29.2,
13,6,1.70788,-0.602698,-0.662968,-0.53898,28.8,
13,7,1.62617,-0.602698,-0.843777,-0.384986,33.2,
13,8,1.89059,-0.361619,0.12054,-0.0769971,23.5,
14,0,4.4181,-0.14063,0.843777,0,18.5,
14,1,5.77176,0.180809,0.361619,0,15.5,
14,2,5.49667,7.66096,0,0,15.7,
14,3,7.28681,-6.92433,0.629485,0,13.4,
14,4,8.76739,-6.48905,0.683058,0,13.2,
14,5,1.80407,-0.482158,-0.482158,-0.769971,27.5,
14,6,1.65056,-0.904047,-0.421889,-0.461983,21.4,
14,7,1.62848,-0.428585,0.321439,-0.230991,29.9,
14,8,1.6625,-0.321439,0.267866,-0.0769971,29,
15,0,0.564428,0.0535732,-0.642878,0,12,
15,1,4.17175,-0,1.68755,0,15.5,
15,2,5.77459,-0,0.361619,0,17.2,
15,3,5.49667,7.66096,0,0,15.6,
15,4,7.28681,-6.92433,0.629485,0,13,
15,5,8.76739,-6.48905,0.683058,0,12.9,
15,6,1.88963,-0.301349,-0.241079,0.0769971,16.2,
15,7,1.77464,-0.361619,-0.662968,-0.53898,30.1,
15,8,1.65124,-0.375012,0.267866,-0.384986,29.7,
15,9,1.55639,-0.321439,0.642878,-0.0769971,19.1,
16,0,0.564428,0.0535732,-0.642878,0,12,
16,1,1.85176,-0.241079,-0.482158,0,12.5,
16,2,4.4181,-0.14063,0.843777,0,17.2,
16,3,5.77459,-0,0.361619,0,16.6,
16,4,5.49667,7.66096,0,0,15.7,
16,5,7.28681,-6.92433,0.629485,0,13.1,
16,6,8.76739,-6.48905,0.683058,0,13.1,
16,7,1.78281,-0.602698,-0.421889,-1.00096,23.5,
16,8,1.69244,-0.267866,0.0535732,-0.461983,27.1,
16,9,1.65297,-0.321439,0.321439,-0.307988,27.6,
16,10,1.59644,-0.321439,0.535732,-0.153994,28.8,
17,0,0.564428,0.0535732,-0.642878,0,11.4,
17,1,4.31621,-0.14063,1.26567,0,18.3,
17,2,5.77176,0.180809,0.361619,0,15.7,
17,3,5.49667,7.66096,0,0,15.7,
17,4,7.28681,-6.92433,0.629485,0,13.1,
17,5,8.76739,-6.48905,0.683058,0,13.1,
17,6,1.70679,-0.160719,0,-0.230991,30.9,
17,7,1.49045,-0.267866,0.803597,-0.0769971,22.3,
18,0,0.564428,0.0535732,-0.642878,0,12,
18,1,4.69599,-0.294652,-0.294652,0,20,
18,2,5.78308,-0.180809,0,0,16,
18,3,5.49667,7.66096,0,0,15.8,
18,4,7.28681,-6.92433,0.629485,0,12.9,
18,5,8.76739,-6.48905,0.683058,0,12.8,
18,6,1.60183,-0.375012,-0.482158,-0.615977,28.7,
18,7,1.83502,-0.241079,-0.542428,-0.384986,22.1,
18,8,1.69921,-0.160719,0.160719,-0.0769971,27,
19,0,0.564428,0.0535732,-0.642878,0,12.4,
19,1,1.70005,-0.0535732,0.214293,0,23.1,
19,2,4.52643,2.84607,-0.334832,0,15.8,
19,3,5.89378,-1.12504,0,0,14.9,
19,4,5.49667,7.66096,0,0,16.2,
19,5,7.28681,-6.92433,0.629485,0,13,
19,6,8.76739,-6.48905,0.683058,0,12.7,
19,7,4.70522,-0.294652,0,0.0769971,12.6,
19,8,1.62495,-0.107146,-0.535732,-0.153994,26,
19,9,1.23451,-0.160719,1.17861,-0.153994,26,
20,0,0.564428,0.0535732,-0.642878,0,11.6,
20,1,1.44396,-0.180809,-1.26567,0,19.2,
20,2,4.65653,0.589305,0.441979,0,14.4,
20,3,4.61231,2.67866,0.502248,0,17.2,
20,4,5.53381,2.25007,0.562518,0,14.4,
20,5,5.62206,-2.06257,0.375012,0,14.4,
20,6,5.49667,7.66096,0,0,17.1,
20,7,7.28681,-6.92433,0.629485,0,13.2,
20,8,8.76739,-6.48905,0.683058,0,12.7,
20,9,1.6276,-0.0535732,-0.535732,-0.153994,29,
20,10,1.49418,-0.093753,0.093753,-0.0769971,19.9,
21,0,0.564428,0.0535732,-0.642878,0,11.4,
21,1,4.63655,2.67866,-0.167416,0,18.3,
