frame,DetObj#,x,y,z,v,snr,noise
46,3,1.0044968128204346,2.9165024757385254,0.9040471315383911,0.0,115,541
47,0,0.42858532071113586,1.6521047353744507,0.16071949899196625,0.0,194,627
47,1,-0.9576203227043152,1.451520323753357,2.1764097213745117,0.0,129,557
47,2,-2.712141513824463,1.722353219985962,0.10044968128204346,0.0,116,540
47,3,1.0044968128204346,2.9165024757385254,0.9040471315383911,0.0,116,540
48,0,0.42858532071113586,1.6564420461654663,0.10714633017778397,0.0,194,627
48,1,-0.9576203227043152,1.451520323753357,2.1764097213745117,0.0,126,559
49,0,0.42858532071113586,1.6564420461654663,0.10714633017778397,0.0,199,623
49,1,-0.9576203227043152,1.3116369247436523,2.2634661197662354,0.0,127,557
50,0,0.42858532071113586,1.6564420461654663,0.10714633017778397,0.0,199,623
50,1,-0.8705639243125916,1.3709653615951538,2.2634661197662354,0.0,126,558
51,0,0.42858532071113586,1.6564420461654663,0.10714633017778397,0.0,198,622
51,1,-0.8705639243125916,1.2156764268875122,2.350522518157959,0.0,123,556
51,2,1.104946494102478,3.0118157863616943,0.20089936256408691,0.0,114,544
51,3,-2.9130406379699707,1.358858585357666,0.0,0.0,114,544
52,0,0.42858532071113586,1.6521047353744507,0.16071949899196625,0.0,194,624
52,1,-0.9576203227043152,1.3116369247436523,2.2634661197662354,0.0,126,553
52,2,1.104946494102478,3.0168368816375732,0.10044968128204346,0.0,121,541
52,3,-2.9130406379699707,1.3551408052444458,0.10044968128204346,0.0,121,541
53,0,0.3750121593475342,1.65903902053833,0.21429266035556793,0.0,188,628
53,1,-0.8839572668075562,0.6327533721923828,2.330432653427124,0.0,118,569
53,2,-0.8035975098609924,2.4307992458343506,-0.24107924103736877,0.0,118,569
53,3,1.104946494102478,3.0034286975860596,0.30134904384613037,0.0,120,546
53,4,-2.9130406379699707,1.3551408052444458,0.10044968128204346,0.0,120,546
54,0,0.3750121593475342,1.65903902053833,0.21429266035556793,0.0,188,628
54,1,-0.8705639243125916,1.3709653615951538,2.2634661197662354,0.0,126,558
54,2,1.104946494102478,3.0034286975860596,0.30134904384613037,0.0,127,540
54,3,-2.9130406379699707,1.358858585357666,0.0,0.0,127,540
55,0,0.42858532071113586,1.6460131406784058,0.21429266035556793,0.0,192,626
55,1,-0.8705639243125916,1.2156764268875122,2.350522518157959,0.0,127,558
55,2,1.104946494102478,3.0034286975860596,0.30134904384613037,0.0,121,543
55,3,-2.9130406379699707,1.3551408052444458,-0.10044968128204346,0.0,121,543
56,0,0.42858532071113586,1.6521047353744507,0.16071949899196625,0.0,192,627
56,1,-0.9576203227043152,1.1483527421951294,2.350522518157959,0.0,128,558
57,0,0.42858532071113586,1.6521047353744507,0.16071949899196625,0.0,196,624
57,1,-0.9576203227043152,1.3116369247436523,2.2634661197662354,0.0,130,555
57,2,-3.3215363025665283,0.7873613238334656,0.3214389979839325,0.0,123,532
57,3,0.7500243186950684,3.283296585083008,0.642877995967865,0.0,123,532
58,0,0.42858532071113586,1.6521047353744507,0.16071949899196625,0.0,195,624
58,1,-0.9576203227043152,1.3116369247436523,2.2634661197662354,0.0,125,558
58,2,1.0044968128204346,2.993333101272583,0.6026980876922607,0.0,114,543
58,3,-2.712141513824463,1.7252799272537231,0.0,0.0,114,543
59,0,0.42858532071113586,1.6564420461654663,0.10714633017778397,0.0,197,624
59,1,-0.9576203227043152,1.1483527421951294,2.350522518157959,0.0,119,564
59,2,0.9241370558738708,4.58977746963501,-1.5402283668518066,0.0,112,448
59,3,-2.4643654823303223,2.3811354637145996,-3.542525291442871,0.0,112,448
59,4,0.15402284264564514,3.844405174255371,3.0804567337036133,0.0,112,448
60,0,0.42858532071113586,1.6564420461654663,0.10714633017778397,0.0,197,623
60,1,-0.8705639243125916,1.2156764268875122,2.350522518157959,0.0,128,555
61,0,0.42858532071113586,1.6564420461654663,0.10714633017778397,0.0,193,628
61,1,-0.9576203227043152,1.1483527421951294,2.350522518157959,0.0,127,558
62,0,0.42858532071113586,1.6564420461654663,0.10714633017778397,0.0,191,629
62,1,-0.9576203227043152,1.3116369247436523,2.2634661197662354,0.0,128,560
62,2,-2.6183884143829346,3.9897565841674805,-1.2321827411651611,0.0,119,446
62,3,0.3080456852912903,3.8351378440856934,3.0804567337036133,0.0,119,446
62,4,0.6160913705825806,4.587192535400391,-1.694251298904419,0.0,119,446
63,0,0.3750121593475342,1.6650829315185547,0.16071949899196625,0.0,189,624
63,1,-0.8705639243125916,1.2156764268875122,2.350522518157959,0.0,132,554
64,0,0.42858532071113586,1.6521047353744507,0.16071949899196625,0.0,194,625
64,1,-0.8035975098609924,0.7321122288703918,2.330432653427124,0.0,117,569
64,2,1.0044968128204346,3.038499116897583,0.30134904384613037,0.0,118,540
64,3,-2.9130406379699707,1.3439255952835083,-0.20089936256408691,0.0,118,540
65,0,0.42858532071113586,1.6521047353744507,0.16071949899196625,0.0,199,622
65,1,-0.9576203227043152,1.3116369247436523,2.2634661197662354,0.0,131,556
66,0,0.3750121593475342,1.6650829315185547,0.16071949899196625,0.0,190,628
66,1,-0.8705639243125916,1.2156764268875122,2.350522518157959,0.0,132,559
67,0,0.3750121593475342,1.669386625289917,0.10714633017778397,0.0,199,624
67,1,-0.8705639243125916,1.2156764268875122,2.350522518157959,0.0,129,556
68,0,0.3750121593475342,1.65903902053833,0.21429266035556793,0.0,188,623
68,1,-0.9576203227043152,1.1483527421951294,2.350522518157959,0.0,131,557
69,0,0.3750121593475342,1.65903902053833,0.21429266035556793,0.0,194,623
69,1,-0.9576203227043152,1.3116369247436523,2.2634661197662354,0.0,125,561
70,0,0.18080943822860718,0.5137684941291809,-0.34152892231941223,0.0,116,704
70,1,0.42858532071113586,1.6460131406784058,0.21429266035556793,0.0,193,625
70,2,-0.8705639243125916,1.3709653615951538,2.2634661197662354,0.0,123,561
71,0,0.3750121593475342,1.65903902053833,0.21429266035556793,0.0,191,622
71,1,-0.8705639243125916,1.2156764268875122,2.350522518157959,0.0,129,555
72,0,0.3750121593475342,1.6650829315185547,0.16071949899196625,0.0,191,625
72,1,-0.7835075259208679,1.273525357246399,2.350522518157959,0.0,132,556
73,0,0.42858532071113586,1.6521047353744507,0.16071949899196625,0.0,195,624
73,1,-0.8705639243125916,1.5053458213806152,2.1764097213745117,0.0,127,559
74,0,0.42858532071113586,1.6564420461654663,0.10714633017778397,0.0,198,623
74,1,-0.9576203227043152,1.451520323753357,2.1764097213745117,0.0,128,557
75,0,0.42858532071113586,1.6564420461654663,0.10714633017778397,0.0,198,622
75,1,-0.9576203227043152,1.3116369247436523,2.2634661197662354,0.0,129,555
76,0,0.42858532071113586,1.6521047353744507,0.16071949899196625,0.0,196,624
76,1,-0.8705639243125916,1.3709653615951538,2.2634661197662354,0.0,128,557
77,0,0.42858532071113586,1.6521047353744507,0.16071949899196625,0.0,197,626
77,1,-0.8705639243125916,1.6240159273147583,2.089353322982788,0.0,119,564
78,0,0.42858532071113586,1.6564420461654663,0.10714633017778397,0.0,196,627
78,1,-0.9576203227043152,1.451520323753357,2.1764097213745117,0.0,117,563
79,0,0.42858532071113586,1.6564420461654663,0.10714633017778397,0.0,200,623
79,1,-0.8705639243125916,1.5053458213806152,2.1764097213745117,0.0,121,555
79,2,1.0044968128204346,3.0118157863616943,0.5022484064102173,0.0,119,540
79,3,-2.9130406379699707,1.3551408052444458,0.10044968128204346,0.0,119,540
80,0,0.42858532071113586,1.6521047353744507,0.16071949899196625,0.0,197,623
80,1,-0.8705639243125916,1.6240159273147583,2.089353322982788,0.0,121,555
80,2,-2.61169171333313,1.8630640506744385,0.20089936256408691,0.0,114,541
80,3,1.2053961753845215,2.895669937133789,0.7031477689743042,0.0,114,541
81,0,0.42858532071113586,1.6521047353744507,0.16071949899196625,0.0,196,624
81,1,-0.8705639243125916,1.3709653615951538,2.2634661197662354,0.0,125,559
82,0,0.42858532071113586,1.6521047353744507,0.16071949899196625,0.0,199,623
82,1,-0.8705639243125916,1.5053458213806152,2.1764097213745117,0.0,123,557
82,2,-3.2143898010253906,1.1490166187286377,0.3214389979839325,0.0,122,533
82,3,0.9643169641494751,3.2463748455047607,0.5357316732406616,0.0,122,533
83,0,0.42858532071113586,1.6521047353744507,0.16071949899196625,0.0,203,619
83,1,-0.8705639243125916,1.3709653615951538,2.2634661197662354,0.0,130,549
84,0,0.42858532071113586,1.6521047353744507,0.16071949899196625,0.0,195,622
84,1,-0.9576203227043152,1.5742530822753906,2.089353322982788,0.0,121,557
85,0,0.42858532071113586,1.6460131406784058,0.21429266035556793,0.0,189,626
85,1,-0.8705639243125916,1.3709653615951538,2.2634661197662354,0.0,120,558
85,2,0.8571706414222717,3.2920262813568115,0.42858532071113586,0.0,118,531
85,3,-3.107243537902832,1.4133572578430176,0.3214389979839325,0.0,118,531
86,0,0.42858532071113586,1.6564420461654663,0.10714633017778397,0.0,194,625
87,0,0.42858532071113586,1.6460131406784058,0.21429266035556793,0.0,194,625
87,1,-0.8705639243125916,1.5053458213806152,2.1764097213745117,0.0,120,559
88,0,0.42858532071113586,1.6521047353744507,0.16071949899196625,0.0,199,621
88,1,-0.8705639243125916,1.3709653615951538,2.2634661197662354,0.0,120,555
89,0,0.42858532071113586,1.6521047353744507,0.16071949899196625,0.0,198,622
90,0,0.42858532071113586,1.6521047353744507,0.16071949899196625,0.0,207,613
90,1,-0.8705639243125916,1.5053458213806152,2.1764097213745117,0.0,118,556
91,0,0.42858532071113586,1.6564420461654663,0.10714633017778397,0.0,200,623
91,1,-0.8705639243125916,1.6240159273147583,2.089353322982788,0.0,113,559
92,0,0.42858532071113586,1.6564420461654663,0.10714633017778397,0.0,198,622
92,1,0.14062955975532532,0.5607216358184814,-0.28125911951065063,-0.11639096587896347,115,659
93,0,0.42858532071113586,1.6564420461654663,0.10714633017778397,0.0,193,623
93,1,-0.8705639243125916,1.730211615562439,2.0022969245910645,0.0,120,553
93,2,-2.712141513824463,1.6987582445144653,0.30134904384613037,0.0,114,537
94,0,0.42858532071113586,1.6521047353744507,0.16071949899196625,0.0,194,619
94,1,-3.2143898010253906,1.0660927295684814,0.5357316732406616,0.0,112,529
95,0,0.42858532071113586,1.6460131406784058,0.21429266035556793,0.0,202,617
95,1,-0.8705639243125916,1.6240159273147583,2.089353322982788,0.0,117,554
96,0,0.42858532071113586,1.6460131406784058,0.21429266035556793,0.0,198,621
96,1,-0.8705639243125916,1.5053458213806152,2.1764097213745117,0.0,125,553
96,2,-3.2143898010253906,1.173729419708252,0.21429266035556793,0.0,116,532
97,0,0.42858532071113586,1.6521047353744507,0.16071949899196625,0.0,197,623
97,1,-0.8705639243125916,1.5053458213806152,2.1764097213745117,0.0,120,555
97,2,1.104946494102478,3.0034286975860596,0.30134904384613037,0.0,115,539
97,3,-2.812591075897217,1.526703119277954,0.30134904384613037,0.0,115,539
98,0,0.3750121593475342,1.669386625289917,0.10714633017778397,0.0,190,625
98,1,1.2053961753845215,2.9645423889160156,0.30134904384613037,0.0,116,542
98,2,-2.812591075897217,1.5529145002365112,0.10044968128204346,0.0,116,542
98,3,2.1429266929626465,3.6727914810180664,-0.5357316732406616,0.0,121,477
99,0,0.42858532071113586,1.6460131406784058,0.21429266035556793,0.0,187,625
99,1,-0.9576203227043152,1.451520323753357,2.1764097213745117,0.0,123,556
100,0,0.42858532071113586,1.6381479501724243,0.2678658366203308,0.0,187,629
100,1,-0.8839572668075562,1.210741400718689,2.089353561401367,0.0,113,568
100,2,-0.8035975098609924,2.377073287963867,-0.5625182390213013,0.0,113,568
100,3,1.104946494102478,3.0034286975860596,0.30134904384613037,0.0,117,539
100,4,-2.812591075897217,1.526703119277954,0.30134904384613037,0.0,117,539
101,0,0.3750121593475342,1.669386625289917,0.10714633017778397,0.0,187,632
101,1,-0.9576203227043152,1.451520323753357,2.1764097213745117,0.0,125,558
101,2,1.2053961753845215,2.973039150238037,0.20089936256408691,0.0,119,540
101,3,-2.712141513824463,1.722353219985962,0.10044968128204346,0.0,119,540
101,4,2.1429266929626465,3.623621940612793,-0.8035975098609924,0.0,119,479
102,0,0.42858532071113586,1.6564420461654663,0.10714633017778397,0.0,193,625
102,1,-3.2143898010253906,1.173729419708252,0.21429266035556793,0.0,114,537
102,2,0.9643169641494751,3.274543285369873,0.3214389979839325,0.0,114,537
103,0,0.42858532071113586,1.6521047353744507,0.16071949899196625,0.0,193,630
104,0,0.42858532071113586,1.6521047353744507,0.16071949899196625,0.0,188,626
104,1,-0.8705639243125916,1.5053458213806152,2.1764097213745117,0.0,121,562
104,2,2.1429266929626465,3.623621940612793,-0.8035975098609924,0.0,124,480
105,0,0.42858532071113586,1.6564420461654663,0.10714633017778397,0.0,188,630
105,1,-0.9576203227043152,1.451520323753357,2.1764097213745117,0.0,118,561
105,2,-3.3215363025665283,0.8230063915252686,0.21429266035556793,0.0,121,533
105,3,0.7500243186950684,3.338773250579834,0.21429266035556793,0.0,121,533
106,0,0.48215848207473755,1.63112473487854,0.21429266035556793,0.0,199,621
106,1,-0.8035975098609924,1.1221626996994019,2.169713258743286,0.0,118,563
106,2,-0.5625182390213013,2.4453670978546143,-0.5625182390213013,0.0,118,563
106,3,-3.2143898010253906,1.1490166187286377,0.3214389979839325,0.0,124,531
106,4,0.642877995967865,3.367873430252075,0.0,0.0,124,531
107,0,0.42858532071113586,1.6521047353744507,0.16071949899196625,0.0,193,626
107,1,1.2053961753845215,2.952605724334717,0.40179872512817383,0.0,125,536
107,2,-2.712141513824463,1.722353219985962,0.10044968128204346,0.0,125,536
108,0,0.42858532071113586,1.6564420461654663,0.10714633017778397,0.0,195,621
108,1,-0.8705639243125916,1.5053458213806152,2.1764097213745117,0.0,127,550
108,2,1.104946494102478,3.0185086727142334,0.0,0.0,129,539
108,3,-2.812591075897217,1.5529145002365112,0.10044968128204346,0.0,129,539
109,0,0.42858532071113586,1.6564420461654663,0.10714633017778397,0.0,191,625
109,1,-0.9576203227043152,1.5742530822753906,2.089353322982788,0.0,123,557
109,2,1.104946494102478,2.9577271938323975,0.6026980876922607,0.0,116,543
109,3,-2.812591075897217,1.5431374311447144,0.20089936256408691,0.0,116,543
110,0,0.42858532071113586,1.6521047353744507,0.16071949899196625,0.0,202,623
110,1,-0.8705639243125916,1.5053458213806152,2.1764097213745117,0.0,120,554
110,2,1.104946494102478,3.0034286975860596,0.30134904384613037,0.0,122,538
110,3,-2.812591075897217,1.5529145002365112,0.10044968128204346,0.0,122,538
111,0,0.42858532071113586,1.6460131406784058,0.21429266035556793,0.0,202,618
111,1,-0.8705639243125916,1.3709653615951538,2.2634661197662354,0.0,132,550
112,0,0.42858532071113586,1.6564420461654663,0.10714633017778397,0.0,209,615
112,1,-0.8705639243125916,1.6240159273147583,2.089353322982788,0.0,123,550
112,2,-2.712141513824463,1.722353219985962,0.10044968128204346,0.0,113,537
112,3,1.2053961753845215,2.9371871948242188,0.5022484064102173,0.0,113,537
113,0,0.48215848207473755,1.641648292541504,0.10714633017778397,0.0,208,619
113,1,-0.8705639243125916,1.5053458213806152,2.1764097213745117,0.0,131,549
113,2,1.2053961753845215,2.895669937133789,0.7031477689743042,0.0,118,539
113,3,-2.61169171333313,1.8630640506744385,0.20089936256408691,0.0,118,539
113,4,0.22098931670188904,0.5534768104553223,-0.24107924103736877,-0.11639096587896347,119,665
114,0,0.42858532071113586,1.6564420461654663,0.10714633017778397,0.0,208,618
114,1,-0.8705639243125916,1.730211615562439,2.0022969245910645,0.0,131,546
114,2,-2.712141513824463,1.713543176651001,0.20089936256408691,0.0,119,533
114,3,1.104946494102478,2.976430892944336,0.5022484064102173,0.0,119,533
115,0,0.42858532071113586,1.6521047353744507,0.16071949899196625,0.0,199,623
115,1,-0.8705639243125916,1.6240159273147583,2.089353322982788,0.0,132,547
115,2,1.2053961753845215,2.973039150238037,0.20089936256408691,0.0,125,534
115,3,-2.712141513824463,1.6987582445144653,0.30134904384613037,0.0,125,534
116,0,0.42858532071113586,1.6521047353744507,0.16071949899196625,0.0,199,618
116,1,-0.8705639243125916,1.6240159273147583,2.089353322982788,0.0,129,547
117,0,0.42858532071113586,1.6564420461654663,0.10714633017778397,0.0,191,626
117,1,-0.8705639243125916,1.730211615562439,2.0022969245910645,0.0,120,556
118,0,0.42858532071113586,1.6460131406784058,0.21429266035556793,0.0,191,626
118,1,-0.8839572668075562,1.339864730834961,2.008993625640869,0.0,113,568
118,2,-0.8035975098609924,2.377073287963867,-0.5625182390213013,0.0,113,568
118,3,-2.812591075897217,1.5529145002365112,0.10044968128204346,0.0,117,536
118,4,1.2053961753845215,2.9371871948242188,0.5022484064102173,0.0,117,536
119,0,0.42858532071113586,1.6521047353744507,0.16071949899196625,0.0,190,628
119,1,1.104946494102478,2.9577271938323975,0.6026980876922607,0.0,118,537
119,2,-2.812591075897217,1.5431374311447144,0.20089936256408691,0.0,118,537
120,0,0.42858532071113586,1.6521047353744507,0.16071949899196625,0.0,195,620
120,1,-3.107243537902832,1.4335201978683472,0.21429266035556793,0.0,123,524
120,2,0.8571706414222717,3.3042094707489014,0.3214389979839325,0.0,123,524
121,0,0.42858532071113586,1.6521047353744507,0.16071949899196625,0.0,200,618
121,1,-0.8705639243125916,1.730211615562439,2.0022969245910645,0.0,120,551
122,0,0.42858532071113586,1.6521047353744507,0.16071949899196625,0.0,198,623
123,0,0.42858532071113586,1.6564420461654663,0.10714633017778397,0.0,194,626
124,0,0.42858532071113586,1.6521047353744507,0.16071949899196625,0.0,199,619
